model_class,id,name,version,description,labels,icon,edam_operations,edam_topics,hidden,is_workflow_compatible,xrefs,link,min_width,target,panel_section_id,panel_section_name,form_style,tool_shed_repository.name,tool_shed_repository.owner,tool_shed_repository.changeset_revision,tool_shed_repository.tool_shed
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_train_test_eval/sklearn_train_test_eval/1.0.10.0,"Train, Test and Evaluation",1.0.10.0,fit a model using part of dataset and evaluate using the rest,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_train_test_eval%2Fsklearn_train_test_eval%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_train_test_eval,bgruening,ddc4fe317a92,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_estimator_attributes/sklearn_estimator_attributes/1.0.10.0,Estimator attributes,1.0.10.0,get important attributes from an estimator or scikit object,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_estimator_attributes%2Fsklearn_estimator_attributes%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_estimator_attributes,bgruening,9fda0b82f419,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_model_validation/sklearn_model_validation/1.0.10.0,Model Validation,1.0.10.0,"includes cross_validate, cross_val_predict, learning_curve, and more",[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_model_validation%2Fsklearn_model_validation%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_model_validation,bgruening,61e76fb65daf,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_svm_classifier/sklearn_svm_classifier/1.0.10.0,Support vector machines (SVMs),1.0.10.0,for classification,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_svm_classifier%2Fsklearn_svm_classifier%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_svm_classifier,bgruening,0630258dcf35,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_sample_generator/sklearn_sample_generator/1.0.10.0,Generate,1.0.10.0,random samples with controlled size and complexity,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_sample_generator%2Fsklearn_sample_generator%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_sample_generator,bgruening,fed1850f01c3,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_searchcv/sklearn_searchcv/1.0.10.0,Hyperparameter Search,1.0.10.0,performs hyperparameter optimization using various SearchCVs,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_searchcv%2Fsklearn_searchcv%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_searchcv,bgruening,36e8d6d5d01b,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_build_pipeline/sklearn_build_pipeline/1.0.10.0,Pipeline Builder,1.0.10.0,"an all-in-one platform to build pipeline, single estimator, preprocessor and custom wrappers",[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_build_pipeline%2Fsklearn_build_pipeline%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_build_pipeline,bgruening,7442b94d6a1e,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_pairwise_metrics/sklearn_pairwise_metrics/1.0.10.0,Evaluate pairwise distances,1.0.10.0,or compute affinity or kernel for sets of samples,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_pairwise_metrics%2Fsklearn_pairwise_metrics%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_pairwise_metrics,bgruening,c84ab9ca4e5c,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_nn_classifier/sklearn_nn_classifier/1.0.10.0,Nearest Neighbors Classification,1.0.10.0,,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_nn_classifier%2Fsklearn_nn_classifier%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_nn_classifier,bgruening,7ae443e6217d,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_numeric_clustering/sklearn_numeric_clustering/1.0.10.0,Numeric Clustering,1.0.10.0,,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_numeric_clustering%2Fsklearn_numeric_clustering%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_numeric_clustering,bgruening,bb9fc9d46ea4,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_ensemble/sklearn_ensemble/1.0.10.0,Ensemble methods,1.0.10.0,for classification and regression,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_ensemble%2Fsklearn_ensemble%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_ensemble,bgruening,f3dfa4bdf87e,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_feature_selection/sklearn_feature_selection/1.0.10.0,Feature Selection,1.0.10.0,"module, including univariate filter selection methods and recursive feature elimination algorithm",[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_feature_selection%2Fsklearn_feature_selection%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_feature_selection,bgruening,74adae8d7b0f,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_data_preprocess/sklearn_data_preprocess/1.0.10.0,Preprocess,1.0.10.0,raw feature vectors into standardized datasets,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_data_preprocess%2Fsklearn_data_preprocess%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_data_preprocess,bgruening,6c030fe29722,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_clf_metrics/sklearn_clf_metrics/1.0.10.0,Calculate metrics,1.0.10.0,for classification performance,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_clf_metrics%2Fsklearn_clf_metrics%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_clf_metrics,bgruening,80ca74b1cb36,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_regression_metrics/sklearn_regression_metrics/1.0.10.0,Calculate metrics,1.0.10.0,for regression performance,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_regression_metrics%2Fsklearn_regression_metrics%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_regression_metrics,bgruening,dc17e2878dc1,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_discriminant_classifier/sklearn_discriminant_classifier/1.0.10.0,Discriminant Analysis,1.0.10.0,,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_discriminant_classifier%2Fsklearn_discriminant_classifier%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_discriminant_classifier,bgruening,87cb9cb44d1f,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_generalized_linear/sklearn_generalized_linear/1.0.10.0,Generalized linear models,1.0.10.0,for classification and regression,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_generalized_linear%2Fsklearn_generalized_linear%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_generalized_linear,bgruening,927586a18553,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_model_fit/sklearn_model_fit/1.0.10.0,"Fit a Pipeline, Ensemble",1.0.10.0,or other models using a labeled dataset,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_model_fit%2Fsklearn_model_fit%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_model_fit,bgruening,8e447b95e6a8,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_train_test_split/sklearn_train_test_split/1.0.10.0,Split Dataset,1.0.10.0,into training and test subsets,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_train_test_split%2Fsklearn_train_test_split%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_train_test_split,bgruening,e10ffa9e0b90,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_fitted_model_eval/sklearn_fitted_model_eval/1.0.10.0,Evaluate a Fitted Model,1.0.10.0,using a new batch of labeled data,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_fitted_model_eval%2Fsklearn_fitted_model_eval%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_fitted_model_eval,bgruening,bfc44324a773,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_to_categorical/sklearn_to_categorical/1.0.10.0,To categorical,1.0.10.0,Converts a class vector (integers) to binary class matrix,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_to_categorical%2Fsklearn_to_categorical%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_to_categorical,bgruening,61634a87efc7,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_lightgbm/sklearn_lightgbm/1.0.10.0,LightGBM,1.0.10.0,- train and apply LightGBM models,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_lightgbm%2Fsklearn_lightgbm%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_lightgbm,bgruening,d562708bb095,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_pca/sklearn_pca/1.0.10.0,Principal component analysis,1.0.10.0,with scikit-learn,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_pca%2Fsklearn_pca%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_pca,bgruening,f06ad033c114,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/keras_train_and_eval/keras_train_and_eval/1.0.10.0,Deep learning training and evaluation,1.0.10.0,conduct deep training and evaluation either implicitly or explicitly,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fkeras_train_and_eval%2Fkeras_train_and_eval%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,keras_train_and_eval,bgruening,818f9b69d8a0,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/scipy_sparse/scipy_sparse/1.0.10.0,Sparse Matrix Functions,1.0.10.0,for manipulating 2-D Scipy sparse numeric data,[],,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fscipy_sparse%2Fscipy_sparse%2F1.0.10.0,-1,galaxy_main,machine_learning,Machine Learning,regular,scipy_sparse,bgruening,42b513bed40b,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/model_prediction/model_prediction/1.0.11.0,Model Prediction,1.0.11.0,predicts on new data using a preffited model,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fmodel_prediction%2Fmodel_prediction%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,model_prediction,bgruening,25b46af53232,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/keras_model_config/keras_model_config/1.0.11.0,Create a deep learning model architecture,1.0.11.0,using Keras,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fkeras_model_config%2Fkeras_model_config%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,keras_model_config,bgruening,4d81e3e2fb63,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/keras_model_builder/keras_model_builder/1.0.11.0,Create deep learning model,1.0.11.0,"with an optimizer, loss function and fit parameters",[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fkeras_model_builder%2Fkeras_model_builder%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,keras_model_builder,bgruening,522137aaa9c4,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/keras_batch_models/keras_batch_models/1.0.11.0,Build Deep learning Batch Training Models,1.0.11.0,with online data generator for Genomic/Protein sequences and images,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fkeras_batch_models%2Fkeras_batch_models%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,keras_batch_models,bgruening,61b2d8f8811e,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_train_test_eval/sklearn_train_test_eval/1.0.11.0,"Train, Test and Evaluation",1.0.11.0,fit a model using part of dataset and evaluate using the rest,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_train_test_eval%2Fsklearn_train_test_eval%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_train_test_eval,bgruening,f6ea9fc38223,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_estimator_attributes/sklearn_estimator_attributes/1.0.11.0,Estimator attributes,1.0.11.0,get important attributes from an estimator or scikit object,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_estimator_attributes%2Fsklearn_estimator_attributes%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_estimator_attributes,bgruening,30d21a6041f6,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_model_validation/sklearn_model_validation/1.0.11.0,Model Validation,1.0.11.0,"includes cross_validate, cross_val_predict, learning_curve, and more",[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_model_validation%2Fsklearn_model_validation%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_model_validation,bgruening,e06ab1e112cc,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_svm_classifier/sklearn_svm_classifier/1.0.11.0,Support vector machines (SVMs),1.0.11.0,for classification,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_svm_classifier%2Fsklearn_svm_classifier%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_svm_classifier,bgruening,80852884053f,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_sample_generator/sklearn_sample_generator/1.0.11.0,Generate,1.0.11.0,random samples with controlled size and complexity,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_sample_generator%2Fsklearn_sample_generator%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_sample_generator,bgruening,e99cccc3ca13,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_searchcv/sklearn_searchcv/1.0.11.0,Hyperparameter Search,1.0.11.0,performs hyperparameter optimization using various SearchCVs,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_searchcv%2Fsklearn_searchcv%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_searchcv,bgruening,7626ea9c2e1b,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_build_pipeline/sklearn_build_pipeline/1.0.11.0,Pipeline Builder,1.0.11.0,"an all-in-one platform to build pipeline, single estimator, preprocessor and custom wrappers",[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_build_pipeline%2Fsklearn_build_pipeline%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_build_pipeline,bgruening,4c4ec859c31a,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_pairwise_metrics/sklearn_pairwise_metrics/1.0.11.0,Evaluate pairwise distances,1.0.11.0,or compute affinity or kernel for sets of samples,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_pairwise_metrics%2Fsklearn_pairwise_metrics%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_pairwise_metrics,bgruening,7614281473da,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_nn_classifier/sklearn_nn_classifier/1.0.11.0,Nearest Neighbors Classification,1.0.11.0,,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_nn_classifier%2Fsklearn_nn_classifier%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_nn_classifier,bgruening,8b1b2b91f8d0,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_numeric_clustering/sklearn_numeric_clustering/1.0.11.0,Numeric Clustering,1.0.11.0,,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_numeric_clustering%2Fsklearn_numeric_clustering%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_numeric_clustering,bgruening,e10e776f2109,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_ensemble/sklearn_ensemble/1.0.11.0,Ensemble methods,1.0.11.0,for classification and regression,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_ensemble%2Fsklearn_ensemble%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_ensemble,bgruening,060ca94ac049,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_feature_selection/sklearn_feature_selection/1.0.11.0,Feature Selection,1.0.11.0,"module, including univariate filter selection methods and recursive feature elimination algorithm",[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_feature_selection%2Fsklearn_feature_selection%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_feature_selection,bgruening,96bb4c49e30e,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_data_preprocess/sklearn_data_preprocess/1.0.11.0,Preprocess,1.0.11.0,raw feature vectors into standardized datasets,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_data_preprocess%2Fsklearn_data_preprocess%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_data_preprocess,bgruening,761269451e98,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_clf_metrics/sklearn_clf_metrics/1.0.11.0,Calculate metrics,1.0.11.0,for classification performance,[],,[],[],,true,"[{""value"":""scikit-learn"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsklearn_clf_metrics%2Fsklearn_clf_metrics%2F1.0.11.0,-1,galaxy_main,machine_learning,Machine Learning,regular,sklearn_clf_metrics,bgruening,6ffedbe712c0,toolshed.g2.bx.psu.edu
